"gene","status","n_tissue_errors"
"PPL","finished",0
"PPM1A","finished",0
"PPM1B","finished",0
"PPM1D","finished",0
"PPM1E","finished",0
"PPM1F","finished",0
"PPM1G","finished",0
"PPM1H","finished",0
"PPM1J","finished",0
"PPM1K","finished",0
"PPM1L","finished",0
"PPM1M","finished",0
"PPM1N","finished",0
"PPME1","finished",0
"PPOX","finished",0
"PPP1CA","finished",0
"PPP1CB","finished",0
"PPP1CC","finished",0
"PPP1R10","finished",0
"PPP1R11","finished",0
"PPP1R12A","finished",0
"PPP1R12B","finished",0
"PPP1R12C","finished",0
"PPP1R13B","finished",0
"PPP1R13L","finished",0
"PPP1R14A","finished",0
"PPP1R14B","finished",0
"PPP1R14C","finished",0
"PPP1R14D","finished",0
"PPP1R15A","finished",0
"PPP1R15B","finished",0
"PPP1R16A","finished",0
"PPP1R16B","finished",0
"PPP1R17","finished",0
"PPP1R18","finished",0
"PPP1R1A","finished",0
"PPP1R1B","finished",0
"PPP1R1C","finished",0
"PPP1R2","finished",0
"PPP1R21","finished",0
"PPP1R26","finished",0
"PPP1R27","finished",0
"PPP1R32","finished",0
"PPP1R35","finished",0
"PPP1R36","finished",0
"PPP1R37","finished",0
"PPP1R3A","finished",0
"PPP1R3B","finished",0
"PPP1R3C","finished",0
"PPP1R3D","finished",0
"PPP1R3E","finished",0
"PPP1R3F","gene_error",0
"PPP1R3G","finished",0
"PPP1R42","finished",0
"PPP1R7","finished",0
"PPP1R8","finished",0
"PPP1R9A","finished",0
"PPP1R9B","finished",0
"PPP2CA","finished",0
"PPP2CB","finished",0
"PPP2R1A","finished",0
"PPP2R1B","finished",0
"PPP2R2A","finished",0
"PPP2R2B","finished",0
"PPP2R2C","finished",0
"PPP2R2D","finished",0
"PPP2R3A","finished",0
"PPP2R3B","gene_error",0
"PPP2R3C","finished",0
"PPP2R5A","finished",0
"PPP2R5B","finished",0
"PPP2R5C","finished",0
"PPP2R5D","finished",0
"PPP2R5E","finished",0
"PPP3CA","finished",0
"PPP3CB","finished",0
"PPP3CC","finished",0
"PPP3R1","finished",0
"PPP3R2","finished",0
"PPP4C","finished",0
"PPP4R1","finished",0
"PPP4R2","finished",0
"PPP4R3A","finished",0
"PPP4R3B","finished",0
"PPP4R4","finished",0
"PPP5C","finished",0
"PPP6C","finished",0
"PPP6R1","finished",0
"PPP6R2","finished",0
"PPP6R3","finished",0
"PPRC1","finished",0
"PPT1","finished",0
"PPT2","finished",0
"PPTC7","finished",0
"PPWD1","finished",0
"PPY","finished",0
"PQBP1","gene_error",0
"PRAC1","finished",0
"PRAC2","finished",0
"PRADC1","finished",0
