"gene","status","n_tissue_errors"
"SPAG7","finished",0
"SPAG8","finished",0
"SPAG9","finished",0
"SPAM1","finished",0
"SPANXA1","gene_error",0
"SPANXA2","gene_error",0
"SPANXB1","gene_error",0
"SPANXC","gene_error",0
"SPANXD","gene_error",0
"SPANXN1","gene_error",0
"SPANXN2","gene_error",0
"SPANXN3","gene_error",0
"SPANXN4","gene_error",0
"SPANXN5","gene_error",0
"SPARC","finished",0
"SPARCL1","finished",0
"SPAST","finished",0
"SPATA1","finished",0
"SPATA12","finished",0
"SPATA13","finished",0
"SPATA16","finished",0
"SPATA17","finished",0
"SPATA18","finished",0
"SPATA19","finished",0
"SPATA2","finished",0
"SPATA20","finished",0
"SPATA21","finished",0
"SPATA22","finished",0
"SPATA24","finished",0
"SPATA25","finished",0
"SPATA2L","finished",0
"SPATA3","finished",0
"SPATA31A1","finished",0
"SPATA31A3","finished",0
"SPATA31A5","finished",0
"SPATA31A6","finished",0
"SPATA31A7","finished",0
"SPATA31D1","finished",0
"SPATA31D3","finished",0
"SPATA31D4","finished",0
"SPATA31E1","finished",0
"SPATA32","finished",0
"SPATA33","finished",0
"SPATA4","finished",0
"SPATA45","finished",0
"SPATA46","finished",0
"SPATA5","finished",0
"SPATA5L1","finished",0
"SPATA6","finished",0
"SPATA6L","finished",0
"SPATA7","finished",0
"SPATA9","finished",0
"SPATC1","finished",0
"SPATC1L","finished",0
"SPATS1","finished",0
"SPATS2","finished",0
"SPATS2L","finished",0
"SPC24","finished",0
"SPC25","finished",0
"SPCS1","finished",0
"SPCS2","finished",0
"SPCS3","finished",0
"SPDEF","finished",0
"SPDL1","finished",0
"SPDYA","finished",0
"SPDYC","finished",0
"SPDYE1","finished",0
"SPDYE11","finished",0
"SPDYE16","finished",0
"SPDYE17","finished",0
"SPDYE2","finished",0
"SPDYE2B","finished",0
"SPDYE3","finished",0
"SPDYE4","finished",0
"SPDYE5","finished",0
"SPDYE6","finished",0
"SPECC1","finished",0
"SPECC1L","finished",0
"SPEF1","finished",0
"SPEF2","finished",0
"SPEG","finished",0
"SPEM1","finished",0
"SPEN","finished",0
"SPESP1","finished",0
"SPG11","finished",0
"SPG21","finished",0
"SPG7","finished",0
"SPHK1","finished",0
"SPHK2","finished",0
"SPHKAP","finished",0
"SPI1","finished",0
"SPIB","finished",0
"SPIC","finished",0
"SPICE1","finished",0
"SPIDR","finished",0
"SPIN1","finished",0
"SPIN2A","gene_error",0
"SPIN2B","gene_error",0
"SPIN3","gene_error",0
"SPIN4","gene_error",0
